rcid,date,me,nu,di,hr,co,ec,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,SRB,ZAF,ZMB,ZWE
237,1949-12-03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,1,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,1,1,9,9,9,9,9,3,9,2,9,9,9,9,9,1,9,9,3,1,9,9,9,9,9,3,2,9,1,1,9,9,9,1,9,9,1,9,9,3,9,9,9,9,9,9,1,9,3,9,2,9,1,9,9,1,9,1,1,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,1,2,3,9,9,2,9,1,2,1,1,9,9,1,9,9,1,9,9,1,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,3,9,9,1,9,9,2,9,9,9,9,9,9,3,9,1,9,9,1,3,3,9,9,1,9,9,9,9,3,3,9,9
238,1949-12-03,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,9,9,9,9,8,9,9,3,9,9,9,3,9,9,9,9,9,9,9,3,9,3,2,9,9,9,9,9,1,9,1,9,9,9,9,9,1,9,9,3,2,9,9,9,9,9,3,3,9,2,3,9,9,9,3,9,9,3,9,9,1,9,9,9,9,9,9,2,9,3,9,3,9,2,9,9,1,9,3,3,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,3,8,9,9,9,9,9,9,3,9,9,9,9,9,9,3,9,9,9,9,3,9,9,9,9,9,9,9,9,9,9,2,1,2,9,9,1,9,3,2,2,1,9,9,3,9,9,3,9,9,3,9,3,9,9,9,9,9,3,9,9,9,9,9,9,9,3,9,9,3,9,9,1,9,9,9,9,9,9,2,9,1,9,9,3,3,3,9,9,1,9,9,9,9,2,1,9,9
218,1949-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,2,9,9,1,9,9,9,3,9,9,9,9,9,9,9,1,9,2,1,9,9,9,9,9,1,9,1,9,9,9,9,9,8,9,9,8,1,9,9,9,9,9,1,1,9,1,1,9,9,9,8,9,9,2,9,9,1,9,9,9,9,9,9,3,9,1,9,8,9,1,9,9,1,9,1,1,8,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,3,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,2,1,1,9,9,1,9,1,8,1,1,9,9,1,9,9,8,9,9,1,9,1,9,9,9,9,9,8,9,9,9,9,9,9,9,1,9,9,1,9,9,1,9,9,9,9,9,9,1,9,1,9,9,1,1,1,9,9,1,9,9,9,9,1,3,9,9
219,1949-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,2,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,2,1,9,9,9,9,9,2,9,2,9,9,9,9,9,1,9,9,8,1,9,9,9,9,9,2,2,9,1,1,9,9,9,8,9,9,3,9,9,3,9,9,9,9,9,9,3,9,1,9,8,9,1,9,9,1,9,1,1,8,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,3,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,2,3,3,9,9,2,9,1,8,2,1,9,9,1,9,9,8,9,9,1,9,1,9,9,9,9,9,8,9,9,9,9,9,9,9,3,9,9,1,9,9,2,9,9,9,9,9,9,3,9,1,9,9,1,1,3,9,9,1,9,9,9,9,1,3,9,9
220,1949-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,3,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,2,1,9,9,9,9,9,2,9,2,9,9,9,9,9,1,9,9,8,1,9,9,9,9,9,2,3,9,1,1,9,9,9,8,9,9,3,9,9,3,9,9,9,9,9,9,3,9,1,9,8,9,1,9,9,1,9,1,1,8,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,3,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,2,3,3,9,9,2,9,1,8,2,1,9,9,1,9,9,8,9,9,1,9,1,9,9,9,9,9,8,9,9,9,9,9,9,9,3,9,9,1,9,9,2,9,9,9,9,9,9,2,9,1,9,9,1,3,3,9,9,2,9,9,9,9,1,3,9,9
221,1949-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,2,9,9,2,9,9,9,3,9,9,9,9,9,9,9,1,9,2,1,9,9,9,9,9,2,9,2,9,9,9,9,9,1,9,9,8,1,9,9,9,9,9,1,1,9,1,1,9,9,9,8,9,9,2,9,9,2,9,9,9,9,9,9,2,9,1,9,8,9,1,9,9,1,9,1,1,8,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,3,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,2,2,2,9,9,2,9,1,8,2,1,9,9,1,9,9,8,9,9,1,9,1,9,9,9,9,9,8,9,9,9,9,9,9,9,2,9,9,1,9,9,1,9,9,9,9,9,9,1,9,1,9,9,1,1,2,9,9,1,9,9,9,9,1,3,9,9
222,1949-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,2,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,2,1,9,9,9,9,9,2,9,2,9,9,9,9,9,1,9,9,8,1,9,9,9,9,9,2,2,9,1,1,9,9,9,8,9,9,3,9,9,3,9,9,9,9,9,9,3,9,1,9,8,9,1,9,9,1,9,1,1,8,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,3,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,2,3,3,9,9,3,9,1,8,2,1,9,9,1,9,9,8,9,9,1,9,1,9,9,9,9,9,8,9,9,9,9,9,9,9,3,9,9,1,9,9,1,9,9,9,9,9,9,2,9,1,9,9,1,2,3,9,9,1,9,9,9,9,1,3,9,9
223,1949-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,2,9,9,2,9,9,9,3,9,9,9,9,9,9,9,1,9,2,1,9,9,9,9,9,2,9,2,9,9,9,9,9,1,9,9,8,1,9,9,9,9,9,1,1,9,1,1,9,9,9,8,9,9,3,9,9,2,9,9,9,9,9,9,3,9,1,9,8,9,1,9,9,1,9,1,1,8,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,3,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,2,3,3,9,9,2,9,1,8,2,1,9,9,1,9,9,8,9,9,1,9,1,9,9,9,9,9,8,9,9,9,9,9,9,9,3,9,9,1,9,9,1,9,9,9,9,9,9,1,9,1,9,9,1,1,3,9,9,1,9,9,9,9,1,3,9,9
224,1949-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,3,9,9,3,9,9,9,3,9,9,9,9,9,9,9,3,9,2,1,9,9,9,9,9,3,9,2,9,9,9,9,9,1,9,9,8,2,9,9,9,9,9,1,3,9,2,1,9,9,9,8,9,9,3,9,9,2,9,9,9,9,9,9,3,9,1,9,8,9,1,9,9,1,9,1,1,8,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,9,9,9,9,9,9,3,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,2,3,2,9,9,3,9,1,8,3,1,9,9,3,9,9,8,9,9,3,9,1,9,9,9,9,9,8,9,9,9,9,9,9,9,3,9,9,1,9,9,1,9,9,9,9,9,9,3,9,1,9,9,3,1,3,9,9,2,9,9,9,9,2,3,9,9
239,1950-09-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,2,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,3,3,9,9,9,9,9,2,9,3,9,9,9,9,9,3,9,9,3,3,9,9,9,9,9,1,3,9,2,2,9,9,9,3,9,9,2,9,9,1,9,9,9,9,9,9,3,9,2,9,3,9,3,9,8,1,9,3,3,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,3,9,9,9,9,9,9,3,9,9,9,9,9,9,3,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,3,1,1,9,9,3,9,1,3,3,3,9,9,1,9,9,3,9,9,1,9,2,9,9,9,9,9,3,9,9,9,9,9,9,9,1,9,9,2,9,9,3,9,9,9,9,9,9,3,9,3,9,9,1,3,3,9,9,3,9,9,9,9,1,3,9,9
240,1950-10-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,2,9,9,2,9,9,9,3,9,9,9,9,9,9,9,1,9,3,3,9,9,9,9,9,3,9,3,9,9,9,9,9,3,9,9,3,3,9,9,9,9,9,3,3,9,3,1,9,9,9,3,9,9,3,9,9,2,9,9,9,9,9,9,3,9,3,9,3,9,3,9,1,1,9,1,1,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,3,9,9,9,9,9,9,3,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,3,9,2,3,3,3,9,9,1,9,9,3,9,9,1,9,1,9,9,9,9,9,3,9,9,9,9,9,9,9,3,9,9,1,9,9,3,9,9,9,9,9,9,3,9,3,9,9,1,2,3,9,9,2,9,9,9,9,1,3,9,9
241,1950-10-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,2,9,9,2,9,9,9,3,9,9,9,9,9,9,9,1,9,3,2,9,9,9,9,9,3,9,2,9,9,9,9,9,3,9,9,3,2,9,9,9,9,9,3,3,9,2,1,9,9,9,2,9,9,3,9,9,2,9,9,9,9,9,9,3,9,3,9,2,9,3,9,1,1,9,1,1,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,3,9,9,9,9,9,9,2,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,3,9,2,3,3,2,9,9,1,9,9,3,9,9,1,9,1,9,9,9,9,9,3,9,9,9,9,9,9,9,3,9,9,1,9,9,3,9,9,9,9,9,9,3,9,3,9,9,1,2,3,9,9,2,9,9,9,9,1,3,9,9
242,1950-10-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,2,9,9,2,9,9,9,3,9,9,9,9,9,9,9,1,9,3,3,9,9,9,9,9,3,9,3,9,9,9,9,9,3,9,9,3,2,9,9,9,9,9,3,3,9,2,1,9,9,9,3,9,9,3,9,9,2,9,9,9,9,9,9,3,9,3,9,3,9,3,9,1,1,9,2,2,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,9,9,9,9,9,9,3,9,9,9,9,9,9,2,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,3,9,2,3,3,2,9,9,1,9,9,3,9,9,1,9,2,9,9,9,9,9,3,9,9,9,9,9,9,9,3,9,9,1,9,9,3,9,9,9,9,9,9,3,9,3,9,9,1,2,3,9,9,2,9,9,9,9,1,3,9,9
243,1950-10-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9,9,9,9,3,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,3,3,9,9,9,9,9,3,9,3,9,9,9,9,9,3,9,9,3,3,9,9,9,9,9,3,3,9,3,2,9,9,9,3,9,9,3,9,9,3,9,9,9,9,9,9,3,9,3,9,3,9,3,9,3,2,9,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,2,3,9,9,9,9,9,9,3,9,9,9,9,9,9,3,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,3,9,3,3,3,3,9,9,1,9,9,3,9,9,1,9,2,9,9,9,9,9,3,9,9,9,9,9,9,9,3,9,9,2,9,9,3,9,9,9,9,9,9,3,9,3,9,9,1,3,3,9,9,3,9,9,9,9,1,3,9,9
244,1950-10-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9,9,9,9,3,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,3,3,9,9,9,9,9,3,9,3,9,9,9,9,9,3,9,9,3,3,9,9,9,9,9,3,3,9,3,2,9,9,9,3,9,9,3,9,9,3,9,9,9,9,9,9,3,9,3,9,3,9,3,9,3,3,9,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,2,3,9,9,9,9,9,9,3,9,9,9,9,9,9,3,9,9,9,9,3,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,3,9,3,3,3,3,9,9,1,9,9,3,9,9,1,9,2,9,9,9,9,9,3,9,9,9,9,9,9,9,3,9,9,2,9,9,3,9,9,9,9,9,9,3,9,3,9,9,1,3,3,9,9,3,9,9,9,9,2,3,9,9
245,1950-10-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9,9,9,9,3,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,3,3,9,9,9,9,9,3,9,3,9,9,9,9,9,3,9,9,3,3,9,9,9,9,9,3,3,9,3,1,9,9,9,2,9,9,3,9,9,3,9,9,9,9,9,9,3,9,3,9,3,9,3,9,1,2,9,1,3,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,3,9,9,9,9,9,9,3,9,9,9,9,9,9,3,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,3,9,3,3,3,3,9,9,1,9,9,3,9,9,1,9,2,9,9,9,9,9,3,9,9,9,9,9,9,9,3,9,9,2,9,9,3,9,9,9,9,9,9,3,9,3,9,9,1,3,3,9,9,3,9,9,9,9,2,3,9,9
246,1950-10-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9,9,9,9,3,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,3,3,9,9,9,9,9,3,9,3,9,9,9,9,9,3,9,9,3,3,9,9,9,9,9,3,3,9,3,2,9,9,9,3,9,9,3,9,9,3,9,9,9,9,9,9,3,9,3,9,3,9,3,9,3,2,9,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,9,9,9,9,9,9,3,9,9,9,9,9,9,3,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,3,9,3,3,3,3,9,9,1,9,9,3,9,9,1,9,2,9,9,9,9,9,3,9,9,9,9,9,9,9,3,9,9,2,9,9,3,9,9,9,9,9,9,3,9,3,9,9,1,3,3,9,9,3,9,9,9,9,2,3,9,9
247,1950-10-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9,9,9,9,2,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,3,3,9,9,9,9,9,3,9,3,9,9,9,9,9,3,9,9,3,3,9,9,9,9,9,3,3,9,3,2,9,9,9,3,9,9,3,9,9,3,9,9,9,9,9,9,3,9,3,9,3,9,3,9,1,2,9,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,9,9,9,9,9,9,3,9,9,9,9,9,9,3,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,3,9,3,3,3,3,9,9,1,9,9,3,9,9,1,9,2,9,9,9,9,9,3,9,9,9,9,9,9,9,3,9,9,2,9,9,3,9,9,9,9,9,9,3,9,3,9,9,1,3,3,9,9,3,9,9,9,9,2,3,9,9
248,1950-10-07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,9,9,9,9,2,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,3,3,9,9,9,9,9,3,9,2,9,9,9,9,9,3,9,9,3,3,9,9,9,9,9,3,3,9,3,1,9,9,9,2,9,9,3,9,9,3,9,9,9,9,9,9,3,9,3,9,3,9,2,9,1,1,9,1,1,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,3,9,9,9,9,9,9,3,9,9,9,9,9,9,3,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,3,3,2,9,9,3,9,2,3,2,2,9,9,1,9,9,3,9,9,1,9,1,9,9,9,9,9,2,9,9,9,9,9,9,9,3,9,9,1,9,9,3,9,9,9,9,9,9,3,9,3,9,9,1,3,3,9,9,3,9,9,9,9,1,3,9,9
249,1950-10-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,2,9,9,2,9,9,9,3,9,9,9,9,9,9,9,1,9,3,3,9,9,9,9,9,3,9,2,9,9,9,9,9,3,9,9,3,2,9,9,9,9,9,3,3,9,3,1,9,9,9,1,9,9,2,9,9,2,9,9,9,9,9,9,3,9,2,9,3,9,2,9,1,1,9,1,1,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,9,9,9,9,9,9,3,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,3,3,2,9,9,3,9,1,3,3,1,9,9,1,9,9,3,9,9,1,9,1,9,9,9,9,9,2,9,9,9,9,9,9,9,3,9,9,1,9,9,3,9,9,9,9,9,9,3,9,3,9,9,1,2,3,9,9,2,9,9,9,9,1,3,9,9
250,1950-10-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,9,9,9,9,3,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,3,3,9,9,9,9,9,3,9,3,9,9,9,9,9,3,9,9,3,3,9,9,9,9,9,3,3,9,3,3,9,9,9,3,9,9,3,9,9,3,9,9,9,9,9,9,3,9,3,9,3,9,3,9,3,3,9,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,9,9,9,9,9,9,3,9,9,9,9,9,9,3,9,9,9,9,3,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,3,9,3,3,3,3,9,9,1,9,9,3,9,9,1,9,3,9,9,9,9,9,3,9,9,9,9,9,9,9,3,9,9,2,9,9,3,9,9,9,9,9,9,3,9,3,9,9,1,3,3,9,9,3,9,9,9,9,2,3,9,9
251,1950-10-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,9,9,9,9,3,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,3,3,9,9,9,9,9,3,9,3,9,9,9,9,9,3,9,9,3,3,9,9,9,9,9,3,3,9,3,3,9,9,9,3,9,9,3,9,9,3,9,9,9,9,9,9,3,9,3,9,3,9,3,9,3,3,9,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,9,9,9,9,9,9,3,9,9,9,9,9,9,3,9,9,9,9,3,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,3,9,3,3,3,3,9,9,1,9,9,3,9,9,1,9,3,9,9,9,9,9,3,9,9,9,9,9,9,9,3,9,9,3,9,9,3,9,9,9,9,9,9,3,9,3,9,9,1,3,3,9,9,3,9,9,9,9,3,3,9,9
252,1950-11-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,2,9,9,1,9,9,9,1,9,9,9,9,9,9,9,3,9,1,1,9,9,9,9,9,1,9,1,9,9,9,9,9,1,9,9,1,1,9,9,9,9,9,1,1,9,1,1,9,9,9,1,9,9,1,9,9,1,9,9,9,9,9,9,1,9,1,9,1,9,1,9,1,2,9,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,8,1,9,9,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,1,1,1,9,9,1,9,1,1,1,1,9,9,3,9,9,1,9,9,3,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,1,9,9,1,9,9,1,9,9,9,9,9,9,1,9,1,9,9,3,1,1,9,9,1,9,9,9,9,1,1,9,9
256,1950-11-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,2,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,2,3,9,9,9,9,9,3,9,2,9,9,9,9,9,3,9,9,2,1,9,9,9,9,9,3,8,9,3,1,9,9,9,2,9,9,2,9,9,3,9,9,9,9,9,9,3,9,2,9,2,9,2,9,1,1,9,2,1,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,9,9,9,9,9,9,3,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,2,3,3,9,9,3,9,1,1,3,1,9,9,1,9,9,3,9,9,1,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,3,9,9,1,9,9,2,9,9,9,9,9,9,2,9,1,9,9,1,1,3,9,9,3,9,9,9,9,1,3,9,9
253,1950-11-03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,1,9,9,2,9,9,9,1,9,9,9,9,9,9,9,3,9,1,1,9,9,9,9,9,1,9,1,9,9,9,9,9,1,9,9,1,2,9,9,9,9,9,2,1,9,1,1,9,9,9,2,9,9,2,9,9,2,9,9,9,9,9,9,1,9,3,9,1,9,1,9,2,2,9,1,1,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,3,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,1,1,2,9,9,2,9,1,1,1,1,9,9,3,9,9,1,9,9,3,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,2,9,9,1,9,9,1,9,9,9,9,9,9,1,9,1,9,9,3,3,1,9,9,1,9,9,9,9,3,1,9,9
254,1950-11-03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,1,9,9,1,9,9,9,1,9,9,9,9,9,9,9,3,9,1,1,9,9,9,9,9,1,9,1,9,9,9,9,9,1,9,9,1,2,9,9,9,9,9,2,1,9,1,1,9,9,9,2,9,9,2,9,9,2,9,9,9,9,9,9,1,9,3,9,1,9,1,9,2,2,9,1,1,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,3,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,1,1,2,9,9,2,9,1,1,1,1,9,9,3,9,9,1,9,9,3,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,2,9,9,1,9,9,1,9,9,9,9,9,9,1,9,1,9,9,3,3,1,9,9,1,9,9,9,9,3,1,9,9
255,1950-11-03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,1,9,9,2,9,9,9,1,9,9,9,9,9,9,9,3,9,1,1,9,9,9,9,9,1,9,1,9,9,9,9,9,1,9,9,1,2,9,9,9,9,9,2,1,9,1,1,9,9,9,2,9,9,2,9,9,2,9,9,9,9,9,9,1,9,3,9,1,9,1,9,2,2,9,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,9,9,9,9,9,9,1,9,9,9,9,9,9,3,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,1,1,2,9,9,2,9,1,1,1,1,9,9,3,9,9,1,9,9,3,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,2,9,9,1,9,9,1,9,9,9,9,9,9,1,9,1,9,9,3,3,1,9,9,1,9,9,9,9,3,1,9,9
279,1950-12-01,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,9,9,9,9,2,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,2,1,9,9,9,9,9,3,9,1,9,9,9,9,9,1,9,9,2,1,9,9,9,9,9,3,2,9,1,8,9,9,9,1,9,9,2,9,9,3,9,9,9,9,9,9,2,9,1,9,2,9,1,9,8,1,9,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,8,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,1,3,3,9,9,3,9,1,8,2,1,9,9,1,9,9,1,9,9,1,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,3,9,9,1,9,9,1,9,9,9,9,9,9,1,9,1,9,9,1,1,1,9,9,2,9,9,9,9,1,3,9,9
280,1950-12-01,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,9,9,9,9,1,9,9,3,9,9,9,3,9,9,9,9,9,9,9,1,9,2,1,9,9,9,9,9,3,9,2,9,9,9,9,9,1,9,9,2,1,9,9,9,9,9,3,2,9,1,1,9,9,9,2,9,9,3,9,9,3,9,9,9,9,9,9,1,9,1,9,2,9,1,9,2,3,9,1,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,9,9,9,9,9,9,8,9,9,9,9,9,9,1,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,1,3,3,9,9,3,9,1,8,2,1,9,9,1,9,9,2,9,9,1,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,3,9,9,1,9,9,1,9,9,9,9,9,9,1,9,1,9,9,1,1,3,9,9,1,9,9,9,9,2,1,9,9
281,1950-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,9,9,1,9,9,3,9,9,9,2,9,9,9,9,9,9,9,2,9,1,1,9,9,9,9,9,2,9,1,9,9,9,9,9,1,9,9,1,1,9,9,9,9,9,1,1,9,1,1,9,9,9,8,9,9,2,9,9,3,9,9,9,9,9,9,1,9,1,9,1,9,1,9,1,1,9,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,8,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,1,2,2,9,9,3,9,1,8,1,2,9,9,2,9,9,1,9,9,2,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,2,9,9,1,9,9,1,9,9,9,9,9,9,1,9,1,9,9,2,1,1,9,9,1,9,9,9,9,1,3,9,9
